Index,Site,Plot,Treatment,Individual,Trecruit,Tdeath,Species,Family,Life Form,alive
1654,CAR,9,close,H21,18,84,Indeterminate sp.,Indeterminate,indeterminate,0
1655,CAR,9,close,H22,12,36,Euterpe edulis,Arecaceae,palm,1
1656,CAR,9,close,H22´,12,36,Euterpe edulis,Arecaceae,palm,1
1657,CAR,9,close,H23,12,24,Euterpe edulis,Arecaceae,palm,1
1658,CAR,9,close,H24,12,24,Euterpe edulis,Arecaceae,palm,1
1659,CAR,9,close,H25,0,72,Euterpe edulis,Arecaceae,palm,1
1660,CAR,9,close,H26,30,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1661,CAR,9,close,H27,30,84,Myrtaceae sp.,Myrtaceae,tree,0
1662,CAR,9,close,H28,30,36,Euterpe edulis,Arecaceae,palm,1
1663,CAR,9,close,H29,30,36,Euterpe edulis,Arecaceae,palm,1
1664,CAR,9,close,H30,30,66,Euterpe edulis,Arecaceae,palm,1
1665,CAR,9,close,H31,30,36,Euterpe edulis,Arecaceae,palm,1
1666,CAR,9,close,H32,30,66,Euterpe edulis,Arecaceae,palm,1
1667,CAR,9,close,H33,30,42,Euterpe edulis,Arecaceae,palm,1
1668,CAR,9,close,H34,30,36,Euterpe edulis,Arecaceae,palm,1
1669,CAR,9,close,H35,30,60,Euterpe edulis,Arecaceae,palm,1
1670,CAR,9,close,H36,30,36,Euterpe edulis,Arecaceae,palm,1
1671,CAR,9,close,H37,30,36,Euterpe edulis,Arecaceae,palm,1
1672,CAR,9,close,H38,30,36,Euterpe edulis,Arecaceae,palm,1
1673,CAR,9,close,H39,36,84,Marlierea obscura,Myrtaceae,tree,0
1674,CAR,9,close,H40,36,84,Myrtaceae sp.,Myrtaceae,tree,0
1675,CAR,9,close,H41,36,84,Euterpe edulis,Arecaceae,palm,0
1676,CAR,9,close,H42,36,84,Philodendron sp.,Araceae,herb,0
1677,CAR,9,close,H43,36,84,Eugenia neoaustralis,Myrtaceae,tree,0
1678,CAR,9,close,H44,36,84,Psychotria nuda,Rubiaceae,shrub,0
1679,CAR,9,close,H45,36,84,Philodendron sp.,Araceae,herb,0
1680,CAR,9,close,H46,36,84,Euterpe edulis,Arecaceae,palm,0
1681,CAR,9,close,H47,36,42,Euterpe edulis,Arecaceae,palm,1
1682,CAR,9,close,H48,42,84,Euterpe edulis,Arecaceae,palm,0
1683,CAR,9,close,H49,42,84,Piper sp.,Piperaceae,herb,0
1684,CAR,9,close,H50,48,84,Parodiolyra sp.,Poaceae,bamboo,0
1685,CAR,9,close,H51,48,66,Euterpe edulis,Arecaceae,palm,1
1686,CAR,9,close,H52,48,60,Euterpe edulis,Arecaceae,palm,1
1687,CAR,9,close,H53,48,66,Myrtaceae cf.,Myrtaceae cf.,indeterminate,1
1688,CAR,9,close,H54,48,84,Indeterminate sp.,Indeterminate,indeterminate,0
1689,CAR,9,close,H55,54,78,Euterpe edulis,Arecaceae,palm,1
1690,CAR,9,close,H56,54,66,Euterpe edulis,Arecaceae,palm,1
1691,CAR,9,close,H57,54,84,Euterpe edulis,Arecaceae,palm,0
1692,CAR,9,close,H58,54,84,Mollinedia sp.,Monimiaceae,tree,0
1693,CAR,9,close,H59,54,66,Euterpe edulis,Arecaceae,palm,1
1694,CAR,9,close,H60,54,78,Euterpe edulis,Arecaceae,palm,1
1695,CAR,9,close,H61,54,72,Euterpe edulis,Arecaceae,palm,1
1696,CAR,9,close,H62,54,72,Euterpe edulis,Arecaceae,palm,1
1697,CAR,9,close,H63,54,72,Euterpe edulis,Arecaceae,palm,1
1698,CAR,9,close,H64,54,66,Euterpe edulis,Arecaceae,palm,1
1699,CAR,9,close,H65,54,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1700,CAR,9,close,H66,54,72,Euterpe edulis,Arecaceae,palm,1
1701,CAR,9,close,H67,54,84,Euterpe edulis,Arecaceae,palm,0
1702,CAR,9,close,H68,54,66,Euterpe edulis,Arecaceae,palm,1
1703,CAR,9,close,H69,60,66,Euterpe edulis,Arecaceae,palm,1
1704,CAR,9,close,H70,60,66,Rudgea sp.,Rubiaceae,shrub,1
1705,CAR,9,close,H71,60,84,Psychotria sp.,Rubiaceae,indeterminate,0
1706,CAR,9,close,H72,66,84,Indeterminate sp.,Indeterminate,indeterminate,0
1707,CAR,9,close,H73,66,84,Philodendron sp.,Araceae,herb,0
1708,CAR,9,close,H74,66,84,Hirtella hebeclada,Chrysobalanaceae,tree,0
1709,CAR,9,close,H75,66,72,Indeterminate sp.,Indeterminate,indeterminate,1
1710,CAR,9,close,H76,72,84,Philodendron sp.,Araceae,herb,0
1711,CAR,9,close,H77,72,78,Eugenia neoaustralis,Myrtaceae,tree,1
1712,CAR,9,close,H78,72,84,Euterpe edulis,Arecaceae,palm,0
1713,CAR,9,close,H79,72,84,Philodendron sp.,Araceae,herb,0
1714,CAR,9,close,H80,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
1715,CAR,9,close,H81,78,84,Euterpe edulis,Arecaceae,palm,0
1716,CAR,9,close,H82,84,84,Philodendron sp.,Araceae,herb,0
1717,CAR,10,open,C1,0,6,Euterpe edulis,Arecaceae,palm,1
1718,CAR,10,open,C2,0,12,Polypodiaceae sp.,Polypodiaceae,herb,1
1719,CAR,10,open,C3,0,6,Polypodiaceae sp.,Polypodiaceae,herb,1
1720,CAR,10,open,C4,0,6,Eugenia cuprea,Myrtaceae,tree,1
1721,CAR,10,open,C5,0,84,Parodiolyra sp.,Poaceae,bamboo,0
1722,CAR,10,open,C6,0,6,Parodiolyra sp.,Poaceae,bamboo,1
1723,CAR,10,open,C7,0,12,Polypodiaceae sp.,Polypodiaceae,herb,1
1724,CAR,10,open,C8,0,84,Polypodiaceae sp.,Polypodiaceae,herb,0
1725,CAR,10,open,C9,0,42,Myrceugenia myrcioides ,Myrtaceae,tree,1
1726,CAR,10,open,C10,0,12,Polypodiaceae sp.,Polypodiaceae,herb,1
1727,CAR,10,open,C11,0,12,Polypodiaceae sp.,Polypodiaceae,herb,1
1728,CAR,10,open,C12,0,42,Geonoma elegans,Arecaceae,palm,1
1729,CAR,10,open,C13,0,6,Eugenia sp.,Myrtaceae,tree,1
1730,CAR,10,open,C14,0,84,Garcinia gardneriana,Clusiaceae,tree,0
1731,CAR,10,open,C15,18,84,Geonoma sp.,Arecaceae,palm,0
1732,CAR,10,open,C16,18,36,Euterpe edulis,Arecaceae,palm,1
1733,CAR,10,open,C17,24,30,Indeterminate sp.,Indeterminate,indeterminate,1
1734,CAR,10,open,C18,24,84,Parodiolyra sp.,Poaceae,bamboo,0
1735,CAR,10,open,C19,24,36,Euterpe edulis,Arecaceae,palm,1
1736,CAR,10,open,C20,30,36,Euterpe edulis,Arecaceae,palm,1
1737,CAR,10,open,C21,30,36,Euterpe edulis,Arecaceae,palm,1
1738,CAR,10,open,C22,30,36,Euterpe edulis,Arecaceae,palm,1
1739,CAR,10,open,C23,30,36,Euterpe edulis,Arecaceae,palm,1
1740,CAR,10,open,C24,30,54,Euterpe edulis,Arecaceae,palm,1
1741,CAR,10,open,C25,30,54,Euterpe edulis,Arecaceae,palm,1
1742,CAR,10,open,C26,42,84,Euterpe edulis,Arecaceae,palm,0
1743,CAR,10,open,C27,42,48,Euterpe edulis,Arecaceae,palm,1
1744,CAR,10,open,C28,42,84,Mollinedia cf.,Monimiaceae,tree,0
1745,CAR,10,open,C29,42,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1746,CAR,10,open,C30,42,84,Euterpe edulis,Arecaceae,palm,0
1747,CAR,10,open,C31,42,84,Myrtaceae sp.,Myrtaceae,tree,0
1748,CAR,10,open,C32,48,84,Euterpe edulis,Arecaceae,palm,0
1749,CAR,10,open,C33,48,84,Euterpe edulis,Arecaceae,palm,0
1750,CAR,10,open,C34,54,84,Acanthaceae sp.,Acanthaceae,herb,0
1751,CAR,10,open,C35,54,84,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0
1752,CAR,10,open,C36,54,84,Rudgea cf.,Rubiaceae,indeterminate,0
1753,CAR,10,open,C37,78,84,Rudgea sp.,Rubiaceae,shrub,0
1754,CAR,10,open,C38,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
1755,CAR,10,open,D1,0,18,Euterpe edulis,Arecaceae,palm,1
1756,CAR,10,open,D2,0,6,Acanthaceae sp.,Acanthaceae,herb,1
1757,CAR,10,open,D3,0,6,Myrceugenia myrcioides ,Myrtaceae,tree,1
1758,CAR,10,open,D4,0,6,Euterpe edulis,Arecaceae,palm,1
1759,CAR,10,open,D5,0,84,Parodiolyra sp.,Poaceae,bamboo,0
1760,CAR,10,open,D6,0,42,Parodiolyra sp.,Poaceae,bamboo,1
1761,CAR,10,open,D7,0,6,Euterpe edulis,Arecaceae,palm,1
1762,CAR,10,open,D8,24,84,Geonoma sp.,Arecaceae,palm,0
1763,CAR,10,open,D9,30,36,Euterpe edulis,Arecaceae,palm,1
1764,CAR,10,open,D10,30,84,Euterpe edulis,Arecaceae,palm,0
1765,CAR,10,open,D11,30,54,Euterpe edulis,Arecaceae,palm,1
1766,CAR,10,open,D12,36,42,Parodiolyra sp.,Poaceae,bamboo,1
1767,CAR,10,open,D13,36,42,Euterpe edulis,Arecaceae,palm,1
1768,CAR,10,open,D14,36,84,Myrtaceae sp.,Myrtaceae,tree,0
1769,CAR,10,open,D15,42,84,Parodiolyra sp.,Poaceae,bamboo,0
1770,CAR,10,open,D16,48,54,Euterpe edulis,Arecaceae,palm,1
1771,CAR,10,open,D17,54,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1772,CAR,10,open,D18,66,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1773,CAR,10,open,D19,66,84,Philodendron sp.,Araceae,herb,0
1774,CAR,10,open,D20,66,84,Euterpe edulis,Arecaceae,palm,0
1775,CAR,10,open,D21,78,84,Euterpe edulis,Arecaceae,palm,0
1776,CAR,10,open,D22,78,84,Virola bicuhyba ,Myristicaceae,tree,0
1777,CAR,10,open,D23,84,84,Myrtaceae sp.,Myrtaceae,tree,0
1778,CAR,10,open,H1,0,6,Indeterminate sp.,Indeterminate,indeterminate,1
1779,CAR,10,open,H2,0,6,Parodiolyra sp.,Poaceae,bamboo,1
1780,CAR,10,open,H3,6,18,Euterpe edulis,Arecaceae,palm,1
1781,CAR,10,open,H4,6,12,Indeterminate sp.,Indeterminate,indeterminate,1
1782,CAR,10,open,H5,24,48,Sloanea cf.,Elaeocarpaceae,tree,1
1783,CAR,10,open,H6,30,48,Euterpe edulis,Arecaceae,palm,1
1784,CAR,10,open,H7,30,36,Euterpe edulis,Arecaceae,palm,1
1785,CAR,10,open,H8,30,42,Euterpe edulis,Arecaceae,palm,1
1786,CAR,10,open,H9,36,42,Euterpe edulis,Arecaceae,palm,1
1787,CAR,10,open,H10,36,42,Euterpe edulis,Arecaceae,palm,1
1788,CAR,10,open,H11,42,84,Parodiolyra sp.,Poaceae,bamboo,0
1789,CAR,10,open,H12,42,78,Euterpe edulis,Arecaceae,palm,1
1790,CAR,10,open,H13,60,84,Elaphoglossum sp.,Dryopteridaceae,herb,0
1791,CAR,10,open,H14,60,72,Myrsine sp.,Primulaceae,tree,1
1792,CAR,10,open,H15,78,84,Virola bicuhyba ,Myristicaceae,tree,0
1793,CAR,10,open,H16,78,84,Rudgea cf.,Rubiaceae,indeterminate,0
1794,CAR,10,open,H17,84,84,Virola bicuhyba ,Myristicaceae,tree,0
1795,CAR,10,open,H18,84,84,Virola bicuhyba ,Myristicaceae,tree,0
1796,CAR,10,close,C1,0,6,Euterpe edulis,Arecaceae,palm,1
1797,CAR,10,close,C2,0,24,Euterpe edulis,Arecaceae,palm,1
1798,CAR,10,close,C3,0,84,Geonoma elegans,Arecaceae,palm,0
1799,CAR,10,close,C4,0,6,Euterpe edulis,Arecaceae,palm,1
1800,CAR,10,close,C5,0,12,Euterpe edulis,Arecaceae,palm,1
1801,CAR,10,close,C6,0,12,Euterpe edulis,Arecaceae,palm,1
1802,CAR,10,close,C7,0,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1803,CAR,10,close,C8,0,6,Acanthaceae sp.,Acanthaceae,herb,1
1804,CAR,10,close,C9,0,84,Polypodiaceae sp.,Polypodiaceae,herb,0
1805,CAR,10,close,C10,0,66,Acanthaceae sp.,Acanthaceae,herb,1
1806,CAR,10,close,C11,0,42,Euterpe edulis,Arecaceae,palm,1
1807,CAR,10,close,C12,0,84,Eugenia cuprea,Myrtaceae,tree,0
1808,CAR,10,close,C13,6,84,Euterpe edulis,Arecaceae,palm,0
1809,CAR,10,close,C14,6,24,Indeterminate sp.,Indeterminate,indeterminate,1
1810,CAR,10,close,C15,6,24,Euterpe edulis,Arecaceae,palm,1
1811,CAR,10,close,C16,6,12,Euterpe edulis,Arecaceae,palm,1
1812,CAR,10,close,C17,6,30,Euterpe edulis,Arecaceae,palm,1
1813,CAR,10,close,C18,18,30,Indeterminate sp.,Indeterminate,indeterminate,1
1814,CAR,10,close,C19,18,30,Indeterminate sp.,Indeterminate,indeterminate,1
1815,CAR,10,close,C21,18,30,Indeterminate sp.,Indeterminate,indeterminate,1
1816,CAR,10,close,C22,24,48,Euterpe edulis,Arecaceae,palm,1
1817,CAR,10,close,C23,24,30,Indeterminate sp.,Indeterminate,indeterminate,1
1818,CAR,10,close,C24,24,30,Euterpe edulis,Arecaceae,palm,1
1819,CAR,10,close,C25,24,84,Euterpe edulis,Arecaceae,palm,0
1820,CAR,10,close,C26,24,36,Euterpe edulis,Arecaceae,palm,1
1821,CAR,10,close,C27,24,30,Euterpe edulis,Arecaceae,palm,1
1822,CAR,10,close,C28,24,36,Euterpe edulis,Arecaceae,palm,1
1823,CAR,10,close,C29,24,84,Geonoma sp.,Arecaceae,palm,0
1824,CAR,10,close,C30,24,36,Euterpe edulis,Arecaceae,palm,1
1825,CAR,10,close,C31,24,84,Euterpe edulis,Arecaceae,palm,0
1826,CAR,10,close,C32,30,84,Indeterminate sp.,Indeterminate,indeterminate,0
1827,CAR,10,close,C33,30,36,Indeterminate sp.,Indeterminate,indeterminate,1
1828,CAR,10,close,C34,30,36,Euterpe edulis,Arecaceae,palm,1
1829,CAR,10,close,C35,30,54,Euterpe edulis,Arecaceae,palm,1
1830,CAR,10,close,C36,30,42,Euterpe edulis,Arecaceae,palm,1
1831,CAR,10,close,C37,30,36,Euterpe edulis,Arecaceae,palm,1
1832,CAR,10,close,C38,30,36,Euterpe edulis,Arecaceae,palm,1
1833,CAR,10,close,C39,30,36,Euterpe edulis,Arecaceae,palm,1
1834,CAR,10,close,C40,30,48,Euterpe edulis,Arecaceae,palm,1
1835,CAR,10,close,C41,30,42,Euterpe edulis,Arecaceae,palm,1
1836,CAR,10,close,C42,36,84,Myrsine cf.,Primulaceae,indeterminate,0
1837,CAR,10,close,C43,36,78,Euterpe edulis,Arecaceae,palm,1
1838,CAR,10,close,C44,36,84,Euterpe edulis,Arecaceae,palm,0
1839,CAR,10,close,C45,36,60,Euterpe edulis,Arecaceae,palm,1
1840,CAR,10,close,C46,36,54,Euterpe edulis,Arecaceae,palm,1
1841,CAR,10,close,C47,36,60,Euterpe edulis,Arecaceae,palm,1
1842,CAR,10,close,C48,36,48,Euterpe edulis,Arecaceae,palm,1
1843,CAR,10,close,C49,36,42,Euterpe edulis,Arecaceae,palm,1
1844,CAR,10,close,C50,36,42,Euterpe edulis,Arecaceae,palm,1
1845,CAR,10,close,C51,36,66,Euterpe edulis,Arecaceae,palm,1
1846,CAR,10,close,C52,36,84,Euterpe edulis,Arecaceae,palm,0
1847,CAR,10,close,C53,36,84,Euterpe edulis,Arecaceae,palm,0
1848,CAR,10,close,C54,36,84,Euterpe edulis,Arecaceae,palm,0
1849,CAR,10,close,C55,48,84,Euterpe edulis,Arecaceae,palm,0
1850,CAR,10,close,C56,54,84,Indeterminate sp.,Indeterminate,indeterminate,0
1851,CAR,10,close,C57,54,78,Euterpe edulis,Arecaceae,palm,1
1852,CAR,10,close,C58,54,84,Euterpe edulis,Arecaceae,palm,0
1853,CAR,10,close,C59,60,72,Euterpe edulis,Arecaceae,palm,1
1854,CAR,10,close,C60,60,66,Euterpe edulis,Arecaceae,palm,1
1855,CAR,10,close,C61,60,84,Euterpe edulis,Arecaceae,palm,0
1856,CAR,10,close,C62,60,84,Euterpe edulis,Arecaceae,palm,0
1857,CAR,10,close,C63,60,84,Euterpe edulis,Arecaceae,palm,0
1858,CAR,10,close,C64,66,84,Euterpe edulis,Arecaceae,palm,0
1859,CAR,10,close,C65,66,72,Euterpe edulis,Arecaceae,palm,1
1860,CAR,10,close,C66,66,72,Euterpe edulis,Arecaceae,palm,1
1861,CAR,10,close,C67,66,84,Euterpe edulis,Arecaceae,palm,0
1862,CAR,10,close,C68,66,84,Euterpe edulis,Arecaceae,palm,0
1863,CAR,10,close,C69,66,84,Euterpe edulis,Arecaceae,palm,0
1864,CAR,10,close,C70,66,84,Euterpe edulis,Arecaceae,palm,0
1865,CAR,10,close,C71,66,72,Euterpe edulis,Arecaceae,palm,1
1866,CAR,10,close,C72,66,84,Acanthaceae sp.,Acanthaceae,herb,0
1867,CAR,10,close,C73,66,84,Indeterminate sp.,Indeterminate,indeterminate,0
1868,CAR,10,close,C74,66,78,Euterpe edulis,Arecaceae,palm,1
1869,CAR,10,close,C75,72,84,Euterpe edulis,Arecaceae,palm,0
1870,CAR,10,close,C76,72,78,Euterpe edulis,Arecaceae,palm,1
1871,CAR,10,close,C77,72,84,Euterpe edulis,Arecaceae,palm,0
1872,CAR,10,close,C78,72,78,Euterpe edulis,Arecaceae,palm,1
1873,CAR,10,close,C79,78,84,Euterpe edulis,Arecaceae,palm,0
1874,CAR,10,close,C80,78,84,Indeterminate sp.,Indeterminate,indeterminate,0
1875,CAR,10,close,C81,78,84,Euterpe edulis,Arecaceae,palm,0
1876,CAR,10,close,C82,84,84,Euterpe edulis,Arecaceae,palm,0
1877,CAR,10,close,C83,84,84,Euterpe edulis,Arecaceae,palm,0
1878,CAR,10,close,D1,0,84,Euterpe edulis,Arecaceae,palm,0
1879,CAR,10,close,D2,0,12,Garcinia gardneriana,Clusiaceae,tree,1
1880,CAR,10,close,D3,0,12,Rudgea jasminoides,Rubiaceae,shrub,1
1881,CAR,10,close,D4,0,6,Euterpe edulis,Arecaceae,palm,1
1882,CAR,10,close,D5,0,6,Euterpe edulis,Arecaceae,palm,1
1883,CAR,10,close,D6,0,6,Euterpe edulis,Arecaceae,palm,1
1884,CAR,10,close,D7,0,6,Euterpe edulis,Arecaceae,palm,1
1885,CAR,10,close,D8,0,6,Euterpe edulis,Arecaceae,palm,1
1886,CAR,10,close,D9,0,12,Euterpe edulis,Arecaceae,palm,1
1887,CAR,10,close,D10,0,84,Eugenia pruinosa,Myrtaceae,tree,0
1888,CAR,10,close,D11,0,72,Euterpe edulis,Arecaceae,palm,1
1889,CAR,10,close,D12,0,66,Eugenia sp.,Myrtaceae,tree,1
1890,CAR,10,close,D13,0,18,Euterpe edulis,Arecaceae,palm,1
1891,CAR,10,close,D14,0,84,Geonoma elegans,Arecaceae,palm,0
1892,CAR,10,close,D15,0,18,Euterpe edulis,Arecaceae,palm,1
1893,CAR,10,close,D16,0,30,Rudgea jasminoides,Rubiaceae,shrub,1
1894,CAR,10,close,D17,0,12,Euterpe edulis,Arecaceae,palm,1
1895,CAR,10,close,D18,0,12,Euterpe edulis,Arecaceae,palm,1
1896,CAR,10,close,D19,0,12,Euterpe edulis,Arecaceae,palm,1
1897,CAR,10,close,D20,6,24,Indeterminate sp.,Indeterminate,indeterminate,1
1898,CAR,10,close,D21,6,30,Euterpe edulis,Arecaceae,palm,1
1899,CAR,10,close,D22,18,84,Euterpe edulis,Arecaceae,palm,0
1900,CAR,10,close,D23,18,84,Indeterminate sp.,Indeterminate,indeterminate,0
1901,CAR,10,close,D24,18,30,Indeterminate sp.,Indeterminate,indeterminate,1
1902,CAR,10,close,D25,24,84,Euterpe edulis,Arecaceae,palm,0
1903,CAR,10,close,D26,24,30,Euterpe edulis,Arecaceae,palm,1
1904,CAR,10,close,D27,24,66,Indeterminate sp.,Indeterminate,indeterminate,1
1905,CAR,10,close,D28,24,84,Geonoma sp.,Arecaceae,palm,0
1906,CAR,10,close,D29,24,30,Euterpe edulis,Arecaceae,palm,1
1907,CAR,10,close,D30,24,84,Psychotria cf. nuda,Rubiaceae,shrub,0
1908,CAR,10,close,D31,24,84,Indeterminate sp.,Indeterminate,indeterminate,0
1909,CAR,10,close,D32,24,84,Euterpe edulis,Arecaceae,palm,0
1910,CAR,10,close,D33,24,60,Euterpe edulis,Arecaceae,palm,1
1911,CAR,10,close,D34,24,84,Acanthaceae sp.,Acanthaceae,herb,0
1912,CAR,10,close,D35,24,54,Indeterminate sp.,Indeterminate,indeterminate,1
1913,CAR,10,close,D36,30,36,Euterpe edulis,Arecaceae,palm,1
1914,CAR,10,close,D37,30,84,Euterpe edulis,Arecaceae,palm,0
1915,CAR,10,close,D38,30,84,Euterpe edulis,Arecaceae,palm,0
1916,CAR,10,close,D39,30,84,Euterpe edulis,Arecaceae,palm,0
1917,CAR,10,close,D40,30,42,Euterpe edulis,Arecaceae,palm,1
1918,CAR,10,close,D41,36,60,Euterpe edulis,Arecaceae,palm,1
1919,CAR,10,close,D42,36,84,Indeterminate sp.,Indeterminate,indeterminate,0
1920,CAR,10,close,D43,36,66,Euterpe edulis,Arecaceae,palm,1
1921,CAR,10,close,D44,42,84,Acanthaceae sp.,Acanthaceae,herb,0
1922,CAR,10,close,D45,42,54,Euterpe edulis,Arecaceae,palm,1
1923,CAR,10,close,D46,54,84,Myrtaceae sp.,Myrtaceae,tree,0
1924,CAR,10,close,D47,54,84,Euterpe edulis,Arecaceae,palm,0
1925,CAR,10,close,D48,54,72,Euterpe edulis,Arecaceae,palm,1
1926,CAR,10,close,D49,60,72,Euterpe edulis,Arecaceae,palm,1
1927,CAR,10,close,D50,60,84,Euterpe edulis,Arecaceae,palm,0
1928,CAR,10,close,D51,66,84,Euterpe edulis,Arecaceae,palm,0
1929,CAR,10,close,D52,66,84,Euterpe edulis,Arecaceae,palm,0
1930,CAR,10,close,D53,66,84,Euterpe edulis,Arecaceae,palm,0
1931,CAR,10,close,D54,66,84,Euterpe edulis,Arecaceae,palm,0
1932,CAR,10,close,D55,66,84,Euterpe edulis,Arecaceae,palm,0
1933,CAR,10,close,D56,78,84,Euterpe edulis,Arecaceae,palm,0
1934,CAR,10,close,D57,78,84,Euterpe edulis,Arecaceae,palm,0
1935,CAR,10,close,D58,78,84,Euterpe edulis,Arecaceae,palm,0
1936,CAR,10,close,D59,78,84,Euterpe edulis,Arecaceae,palm,0
1937,CAR,10,close,D60,78,84,Euterpe edulis,Arecaceae,palm,0
1938,CAR,10,close,D61,78,84,Euterpe edulis,Arecaceae,palm,0
1939,CAR,10,close,H1,0,84,Meliosma sellowii,Sabiaceae,tree,0
1940,CAR,10,close,H2,0,84,Euterpe edulis,Arecaceae,palm,0
1941,CAR,10,close,H3,0,84,Philodendron sp.,Araceae,herb,0
1942,CAR,10,close,H4,0,84,Euterpe edulis,Arecaceae,palm,0
1943,CAR,10,close,H5,0,12,Euterpe edulis,Arecaceae,palm,1
1944,CAR,10,close,H6,0,84,Bignoniaceae sp.,Bignoniaceae,indeterminate,0
1945,CAR,10,close,H7,0,84,Polypodiaceae sp.,Polypodiaceae,herb,0
1946,CAR,10,close,H8,0,84,Geonoma elegans,Arecaceae,palm,0
1947,CAR,10,close,H9,0,30,Euterpe edulis,Arecaceae,palm,1
1948,CAR,10,close,H10,0,6,Euterpe edulis,Arecaceae,palm,1
1949,CAR,10,close,H11,0,84,Meliosma sellowii,Sabiaceae,tree,0
1950,CAR,10,close,H12,0,84,Euterpe edulis,Arecaceae,palm,0
1951,CAR,10,close,H13,0,24,Acanthaceae sp.,Acanthaceae,herb,1
1952,CAR,10,close,H14,0,12,Euterpe edulis,Arecaceae,palm,1
1953,CAR,10,close,H15,0,6,Euterpe edulis,Arecaceae,palm,1
1954,CAR,10,close,H16,0,24,Virola gardneri ,Myristicaceae,tree,1
1955,CAR,10,close,H17,0,36,Virola gardneri ,Myristicaceae,tree,1
1956,CAR,10,close,H18,0,84,Geonoma elegans,Arecaceae,palm,0
1957,CAR,10,close,H19,0,84,Sorocea bonplandii,Moraceae,tree,0
1958,CAR,10,close,H20,0,84,Acanthaceae sp.,Acanthaceae,herb,0
1959,CAR,10,close,H21,0,18,Euterpe edulis,Arecaceae,palm,1
1960,CAR,10,close,H22,0,84,Eugenia sp.,Myrtaceae,tree,0
1961,CAR,10,close,H23,0,42,Myrceugenia myrcioides ,Myrtaceae,tree,1
1962,CAR,10,close,H24,0,24,Euterpe edulis,Arecaceae,palm,1
1963,CAR,10,close,H25,0,84,Marlierea obscura,Myrtaceae,tree,0
1964,CAR,10,close,H26,6,48,Euterpe edulis,Arecaceae,palm,1
1965,CAR,10,close,H27,18,84,Euterpe edulis,Arecaceae,palm,0
1966,CAR,10,close,H28,24,84,Geonoma sp.,Arecaceae,palm,0
1967,CAR,10,close,H29,24,84,Rubiaceae cf.,Rubiaceae cf.,indeterminate,0
1968,CAR,10,close,H30,24,84,Myrtaceae sp.,Myrtaceae,tree,0
1969,CAR,10,close,H31,24,84,Indeterminate sp.,Indeterminate,indeterminate,0
1970,CAR,10,close,H32,36,84,Rubiaceae cf.,Rubiaceae cf.,indeterminate,0
1971,CAR,10,close,H33,36,60,Indeterminate sp.,Indeterminate,indeterminate,1
1972,CAR,10,close,H34,36,84,Euterpe edulis,Arecaceae,palm,0
1973,CAR,10,close,H35,36,84,Sapindaceae sp.,Sapindaceae,indeterminate,0
1974,CAR,10,close,H36,36,84,Euterpe edulis,Arecaceae,palm,0
1975,CAR,10,close,H37,36,42,Euterpe edulis,Arecaceae,palm,1
1976,CAR,10,close,H38,42,84,Euterpe edulis,Arecaceae,palm,0
1977,CAR,10,close,H39,42,84,Mollinedia sp.,Monimiaceae,tree,0
1978,CAR,10,close,H40,42,84,Philodendron sp.,Araceae,herb,0
1979,CAR,10,close,H41,42,84,Mollinedia sp.,Monimiaceae,tree,0
1980,CAR,10,close,H42,54,84,Euterpe edulis,Arecaceae,palm,0
1981,CAR,10,close,H43,54,84,Euterpe edulis,Arecaceae,palm,0
1982,CAR,10,close,H44,54,84,Myrtaceae sp.,Myrtaceae,tree,0
1983,CAR,10,close,H45,60,84,Philodendron sp.,Araceae,herb,0
1984,CAR,10,close,H46,60,84,Philodendron sp.,Araceae,herb,0
1985,CAR,10,close,H47,66,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1986,CAR,10,close,H48,66,84,Euterpe edulis,Arecaceae,palm,0
1987,CAR,10,close,H49,66,72,Euterpe edulis,Arecaceae,palm,1
1988,CAR,10,close,H50,66,84,Euterpe edulis,Arecaceae,palm,0
1989,CAR,10,close,H51,66,84,Rubiaceae sp.,Rubiaceae,indeterminate,0
1990,CAR,10,close,H52,72,84,Euterpe edulis,Arecaceae,palm,0
1991,CAR,10,close,H53,78,84,Euterpe edulis,Arecaceae,palm,0
1992,CAR,10,close,H54,78,84,Euterpe edulis,Arecaceae,palm,0
1993,CAR,10,close,H55,78,84,Philodendron sp.,Araceae,herb,0
1994,CAR,10,close,H56,78,84,Euterpe edulis,Arecaceae,palm,0
1995,CAR,11,open,C1,0,78,Euterpe edulis,Arecaceae,palm,1
1996,CAR,11,open,C2,0,66,Sorocea bonplandii,Moraceae,tree,1
1997,CAR,11,open,C3,0,6,Euterpe edulis,Arecaceae,palm,1
1998,CAR,11,open,C4,0,72,Rubiaceae sp.,Rubiaceae,indeterminate,1
1999,CAR,11,open,C5,0,12,Euterpe edulis,Arecaceae,palm,1
