Index,Site,Plot,Treatment,Individual,p0,p06,p12,p18,p24,p30,p36,p42,p48,p54,p60,p66,p72,p78,p84,p90,p96,Trecruit,Tdeath,Species,Family,Life_Form
776,CAR,4,close,D59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Garcinia gardneriana,Clusiaceae,tree
777,CAR,4,close,D60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Coccocypselum sp.,Rubiaceae,herb
778,CAR,4,close,D61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Philodendron sp.,Araceae,herb
779,CAR,4,close,D62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Garcinia gardneriana,Clusiaceae,tree
780,CAR,4,close,H1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Brosimum sp.,Moraceae,tree
781,CAR,4,close,H2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Araceae sp.,Araceae,herb
782,CAR,4,close,H3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Schnella sp. 1,Fabaceae,liana
783,CAR,4,close,H4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Schnella sp. 2,Fabaceae,liana
784,CAR,4,close,H5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T0,T42,Eugenia cerasiflora,Myrtaceae,tree
785,CAR,4,close,H6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Blechnaceae sp.,Blechnaceae,herb
786,CAR,4,close,H7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Eugenia neoglomerata,Myrtaceae,tree
787,CAR,4,close,H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Araceae sp.,Araceae,herb
788,CAR,4,close,H9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Malouetia cestroides,Apocynaceae,tree
789,CAR,4,close,H10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Rubiaceae sp.,Rubiaceae,indeterminate
790,CAR,4,close,H11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T0,T54,Fabaceae sp.,Fabaceae,indeterminate
791,CAR,4,close,H12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Blechnaceae sp.,Blechnaceae,herb
792,CAR,4,close,H13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Euterpe edulis,Arecaceae,palm
793,CAR,4,close,H14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,NA,NA,T0,T54,Coccocypselum sp.,Rubiaceae,herb
794,CAR,4,close,H15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Mollinedia schottiana,Monimiaceae,tree
795,CAR,4,close,H16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
796,CAR,4,close,H17,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Garcinia gardneriana,Clusiaceae,tree
797,CAR,4,close,H18,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T0,T48,Malouetia cestroides,Apocynaceae,tree
798,CAR,4,close,H19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T6,T24,Indeterminate sp.,Indeterminate,indeterminate
799,CAR,4,close,H20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T12,T24,Indeterminate sp.,Indeterminate,indeterminate
800,CAR,4,close,H21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T18,T36,Mollinedia schottiana,Monimiaceae,tree
801,CAR,4,close,H22,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T24,T48,Euterpe edulis,Arecaceae,palm
802,CAR,4,close,H23,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Philodendron sp.,Araceae,herb
803,CAR,4,close,H24,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,NA,NA,T24,T84,Myrtaceae cf.,Myrtaceae cf.,indeterminate
804,CAR,4,close,H25,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Indeterminate sp.,Indeterminate,indeterminate
805,CAR,4,close,H26,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Polypodiaceae sp.,Polypodiaceae,herb
806,CAR,4,close,H27,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Garcinia gardneriana,Clusiaceae,tree
807,CAR,4,close,H28,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,NA,NA,T30,T54,Indeterminate sp.,Indeterminate,indeterminate
808,CAR,4,close,H29,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Dalbergia sp.,Fabaceae,tree
809,CAR,4,close,H30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,T36,T48,Dalbergia cf.,Fabaceae,tree
810,CAR,4,close,H31,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Garcinia gardneriana,Clusiaceae,tree
811,CAR,4,close,H32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,NA,T36,T60,Coccocypselum sp.,Rubiaceae,herb
812,CAR,4,close,H33,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Garcinia gardneriana,Clusiaceae,tree
813,CAR,4,close,H33',0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Garcinia gardneriana,Clusiaceae,tree
814,CAR,4,close,H34,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Garcinia gardneriana,Clusiaceae,tree
815,CAR,4,close,H35,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Garcinia gardneriana,Clusiaceae,tree
816,CAR,4,close,H36,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Garcinia gardneriana,Clusiaceae,tree
817,CAR,4,close,H37,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Garcinia gardneriana,Clusiaceae,tree
818,CAR,4,close,H38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Acanthaceae sp.,Acanthaceae,herb
819,CAR,4,close,H39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Eugenia cf.,Myrtaceae,tree
820,CAR,4,close,H40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Geonoma sp.,Arecaceae,palm
821,CAR,5,open,C1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
822,CAR,5,open,C2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Calophyllum brasiliense,Clusiaceae,tree
823,CAR,5,open,C3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Rubiaceae sp.,Rubiaceae,indeterminate
824,CAR,5,open,C4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Araceae sp.,Araceae,herb
825,CAR,5,open,C5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Myrcia sp.,Myrtaceae,tree
826,CAR,5,open,C6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Gomidesia spectabilis,Myrtaceae,tree
827,CAR,5,open,C7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
828,CAR,5,open,C8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T12,Acanthaceae sp.,Acanthaceae,herb
829,CAR,5,open,C9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Psychotria nuda ,Rubiaceae,tree
830,CAR,5,open,C10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Euterpe edulis,Arecaceae,palm
831,CAR,5,open,C11,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T0,T60,Rubiaceae sp. 1,Rubiaceae,indeterminate
832,CAR,5,open,C12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T18,Rubiaceae sp. 1,Rubiaceae,indeterminate
833,CAR,5,open,C13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T0,T78,Psychotria nuda ,Rubiaceae,tree
834,CAR,5,open,C14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Philodendron sp.,Araceae,herb
835,CAR,5,open,C15,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Rubiaceae sp. 1,Rubiaceae,indeterminate
836,CAR,5,open,C16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
837,CAR,5,open,C17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
838,CAR,5,open,C18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Eugenia sp.,Myrtaceae,tree
839,CAR,5,open,C19,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Rubiaceae sp. 1,Rubiaceae,indeterminate
840,CAR,5,open,C20,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Araceae sp.,Araceae,herb
841,CAR,5,open,C21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
842,CAR,5,open,C22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp.,Rubiaceae,indeterminate
843,CAR,5,open,C26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Goeppertia sp.,Marantaceae,herb
844,CAR,5,open,C27,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T18,T42,Euterpe edulis,Arecaceae,palm
845,CAR,5,open,C28,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,T24,T42,Euterpe edulis,Arecaceae,palm
846,CAR,5,open,C29,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,T24,T48,Euterpe edulis,Arecaceae,palm
847,CAR,5,open,C30,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,NA,NA,T24,T60,Rubiaceae sp.,Rubiaceae,indeterminate
848,CAR,5,open,C31,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T24,T72,Coccocypselum sp.,Rubiaceae,herb
849,CAR,5,open,C32,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Coccocypselum sp.,Rubiaceae,herb
850,CAR,5,open,C33,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Rubiaceae sp.,Rubiaceae,indeterminate
851,CAR,5,open,C34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,T30,T36,Indeterminate sp.,Indeterminate,indeterminate
852,CAR,5,open,C35,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Syagrus romanzoffiana,Arecaceae,palm
853,CAR,5,open,C36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,T30,T36,Euterpe edulis,Arecaceae,palm
854,CAR,5,open,C37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,T36,T42,Euterpe edulis,Arecaceae,palm
855,CAR,5,open,C38,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,T36,T48,Rubiaceae sp.,Rubiaceae,indeterminate
856,CAR,5,open,C39,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Acanthaceae sp.,Acanthaceae,herb
857,CAR,5,open,C40,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Psychotria nuda ,Rubiaceae,tree
858,CAR,5,open,C41,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Orchidaceae sp.,Orchidaceae,herb
859,CAR,5,open,C42,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,T36,T66,Coccocypselum sp.,Rubiaceae,herb
860,CAR,5,open,C43,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,NA,NA,T36,T78,Coccocypselum sp.,Rubiaceae,herb
861,CAR,5,open,C44,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,T78,Coccocypselum sp.,Rubiaceae,herb
862,CAR,5,open,C45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,T42,T54,Coccocypselum sp.,Rubiaceae,herb
863,CAR,5,open,C46,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Psychotria brachypoda,Rubiaceae,tree
864,CAR,5,open,C47,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,NA,T48,T66,Coccocypselum sp.,Rubiaceae,herb
865,CAR,5,open,C48,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Euterpe edulis,Arecaceae,palm
866,CAR,5,open,C49,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,NA,T48,T78,Rubiaceae sp.,Rubiaceae,indeterminate
867,CAR,5,open,C50,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,T54,T60,Chrysophyllum cf.,Sapotaceae,tree
868,CAR,5,open,C51,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Coccocypselum sp.,Rubiaceae,herb
869,CAR,5,open,C52,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Coccocypselum sp.,Rubiaceae,herb
870,CAR,5,open,C53,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,NA,NA,T60,T78,Goeppertia sp.,Marantaceae,herb
871,CAR,5,open,C54,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Coccocypselum sp.,Rubiaceae,herb
872,CAR,5,open,C53',0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Coccocypselum sp.,Rubiaceae,herb
873,CAR,5,open,C54',0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Acanthaceae sp.,Acanthaceae,herb
874,CAR,5,open,C55',0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Indeterminate sp.,Indeterminate,indeterminate
875,CAR,5,open,C55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
876,CAR,5,open,C56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
877,CAR,5,open,C57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Ocotea dispersa,Lauraceae,tree
878,CAR,5,open,C58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
879,CAR,5,open,C59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
880,CAR,5,open,C60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
881,CAR,5,open,C61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
882,CAR,5,open,C62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
883,CAR,5,open,C63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
884,CAR,5,open,C64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
885,CAR,5,open,C65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
886,CAR,5,open,C66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Coccocypselum sp.,Rubiaceae,herb
887,CAR,5,open,C67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Coccocypselum sp.,Rubiaceae,herb
888,CAR,5,open,D1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Rubiaceae sp. 1,Rubiaceae,indeterminate
889,CAR,5,open,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Chrysophyllum flexuosum,Sapotaceae,tree
890,CAR,5,open,D3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Casearia sp.,Salicaceae,tree
891,CAR,5,open,D4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Casearia sp.,Salicaceae,tree
892,CAR,5,open,D5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
893,CAR,5,open,D6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Rubiaceae sp. 1,Rubiaceae,indeterminate
894,CAR,5,open,D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Coccocypselum sp.,Rubiaceae,herb
895,CAR,5,open,D8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Ocotea dispersa,Lauraceae,tree
896,CAR,5,open,D9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Cupania oblongifolia,Sapindaceae,tree
897,CAR,5,open,D10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
898,CAR,5,open,D11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Syagrus romanzoffiana,Arecaceae,palm
899,CAR,5,open,D12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Psychotria nuda ,Rubiaceae,tree
900,CAR,5,open,D13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,NA,T0,T66,Eugenia cf. oblongata,Myrtaceae,tree
901,CAR,5,open,D14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Coccocypselum sp.,Rubiaceae,herb
902,CAR,5,open,D15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Rubiaceae sp. 1,Rubiaceae,indeterminate
903,CAR,5,open,D16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
904,CAR,5,open,D17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
905,CAR,5,open,D18,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T12,T36,Indeterminate sp.,Indeterminate,indeterminate
906,CAR,5,open,D19,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Euterpe edulis,Arecaceae,palm
907,CAR,5,open,D20,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Araceae sp.,Araceae,herb
908,CAR,5,open,D21,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Syagrus romanzoffiana,Arecaceae,palm
909,CAR,5,open,D22,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,NA,NA,T30,T60,Euterpe edulis,Arecaceae,palm
910,CAR,5,open,D23,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,NA,NA,T30,alive,Euterpe edulis,Arecaceae,palm
911,CAR,5,open,D24,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,NA,NA,T30,T66,Myrtaceae sp.,Myrtaceae,tree
912,CAR,5,open,D25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,T36,T48,Indeterminate sp.,Indeterminate,indeterminate
913,CAR,5,open,D26,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,NA,NA,T36,alive,Myrtaceae sp.,Myrtaceae,tree
914,CAR,5,open,D27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,T42,T48,Euterpe edulis,Arecaceae,palm
915,CAR,5,open,D28,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,NA,NA,T42,T78,Coccocypselum sp.,Rubiaceae,herb
916,CAR,5,open,D29,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Coccocypselum sp.,Rubiaceae,herb
917,CAR,5,open,D30,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Coccocypselum sp.,Rubiaceae,herb
918,CAR,5,open,D31,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,NA,NA,T42,T60,Rubiaceae sp. 1,Rubiaceae,indeterminate
919,CAR,5,open,D32,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Araceae sp.,Araceae,herb
920,CAR,5,open,D33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,T48,T54,Indeterminate sp.,Indeterminate,indeterminate
921,CAR,5,open,D34,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,NA,NA,T54,T84,Rubiaceae cf.,Rubiaceae cf.,indeterminate
922,CAR,5,open,D35,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,T60,alive,Rubiaceae sp.,Rubiaceae,indeterminate
923,CAR,5,open,D36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,T60,T66,Euterpe edulis,Arecaceae,palm
924,CAR,5,open,D37,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Euterpe edulis,Arecaceae,palm
925,CAR,5,open,D38,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,T66,alive,Coccocypselum sp.,Rubiaceae,herb
926,CAR,5,open,D39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Coccocypselum sp.,Rubiaceae,herb
927,CAR,5,open,D40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
928,CAR,5,open,D41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
929,CAR,5,open,D42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
930,CAR,5,open,D43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
931,CAR,5,open,D44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
932,CAR,5,open,D45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,T78,alive,Apocynaceae sp.,Apocynaceae,tree
933,CAR,5,open,D46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
934,CAR,5,open,D47,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
935,CAR,5,open,D48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
936,CAR,5,open,D49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
937,CAR,5,open,D50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,T78,T84,Apocynaceae sp.,Apocynaceae,tree
938,CAR,5,open,D51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,T84,alive,Apocynaceae sp.,Apocynaceae,tree
939,CAR,5,open,H1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
940,CAR,5,open,H2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Polypodiaceae sp.,Polypodiaceae,herb
941,CAR,5,open,H3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T24,Psychotria nuda ,Rubiaceae,tree
942,CAR,5,open,H4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Araceae sp.,Araceae,herb
943,CAR,5,open,H5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,T0,T78,Polypodiaceae sp.,Polypodiaceae,herb
944,CAR,5,open,H6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T0,T36,Psychotria nuda ,Rubiaceae,tree
945,CAR,5,open,H7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Polypodiaceae sp.,Polypodiaceae,herb
946,CAR,5,open,H8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T0,alive,Polypodiaceae sp.,Polypodiaceae,herb
947,CAR,5,open,H9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,T0,T6,Euterpe edulis,Arecaceae,palm
948,CAR,5,open,H10,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,NA,NA,T24,T72,Melastomataceae sp.,Melastomataceae,indeterminate
949,CAR,5,open,H11,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,T24,alive,Asteraceae sp.,Asteraceae,indeterminate
950,CAR,5,open,H12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,T24,T36,Asteraceae sp.,Asteraceae,indeterminate
951,CAR,5,open,H13,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,NA,NA,T42,alive,Rubiaceae sp.,Rubiaceae,indeterminate
952,CAR,5,open,H14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,T42,T48,Psychotria nuda ,Rubiaceae,tree
953,CAR,5,open,H15,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,NA,NA,T48,alive,Indeterminate sp.,Indeterminate,indeterminate
954,CAR,5,open,H16,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,NA,NA,T54,alive,Paullinia/Serjania sp.,Sapindaceae,liana
955,CAR,5,open,H17,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,NA,NA,T54,T78,Euterpe edulis,Arecaceae,palm
956,CAR,5,open,H18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,T72,alive,Euterpe edulis,Arecaceae,palm
